MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,House Age,Remodel Age,Was Remodeled
120,218986.94964028776,50.0,5119,3,178309.4876472824,225531.8722222222,3,229707.32417582418,183601.24612941642,180228.34979281767,192311.91416309014,178696.39527027027,9,5,1999,2000,170059.83362068966,179915.26421636617,153775.16,155553.29306487695,210179.47781569965,60.0,4,3,226384.9992337165,5,3,0.0,0.0,1238.0,0.0,0.0,460.0,1698.0,181204.96805555557,5,0.0,186200.11090365946,1709,0,0,1709,1.0,0.0,2,0,2,1,4,5,182981.7087770841,1,3,203176.59119861032,1999.0,0.0,2.0,506.0,3,3,0.0,97,65,0,0,0,0,0.0,0,1,2008,184237.5,137197.29100529102,328900,9,8,1
160,218986.94964028776,24.0,2160,4,178309.4876472824,177388.57623947616,3,229707.32417582418,183601.24612941642,180228.34979281767,135934.05940594058,205820.0909090909,7,5,1999,2000,170059.83362068966,179915.26421636617,153775.16,155553.29306487695,210179.47781569965,212.0,4,3,226384.9992337165,4,3,0.0,0.0,510.0,0.0,0.0,90.0,600.0,181204.96805555557,5,0.0,186200.11090365946,624,628,0,1252,1.0,0.0,2,1,2,1,4,4,182981.7087770841,0,0,132468.47186700767,1999.0,0.0,2.0,462.0,3,3,0.0,0,48,0,0,0,0,0.0,0,3,2008,173907.60378847673,175327.41417910447,160000,9,8,1
160,218986.94964028776,24.0,2160,4,178309.4876472824,177388.57623947616,3,229707.32417582418,183601.24612941642,180228.34979281767,135934.05940594058,165527.3828125,7,5,1999,2000,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,210179.47781569965,216.0,4,3,226384.9992337165,4,3,0.0,0.0,600.0,0.0,0.0,72.0,672.0,181204.96805555557,5,0.0,186200.11090365946,684,720,0,1404,1.0,0.0,2,1,3,1,4,5,182981.7087770841,0,0,132468.47186700767,1999.0,0.0,2.0,462.0,3,3,0.0,20,0,0,0,0,0,0.0,0,6,2008,173907.60378847673,175327.41417910447,170000,9,8,1
60,218986.94964028776,79.0,10646,3,178309.4876472824,177751.95866141733,3,229707.32417582418,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,7,5,2001,2001,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,210179.47781569965,513.0,3,3,226384.9992337165,3,3,0.0,0.0,681.0,0.0,0.0,177.0,858.0,181204.96805555557,5,0.0,186200.11090365946,872,917,0,1789,1.0,0.0,2,1,3,1,3,7,182981.7087770841,1,3,203176.59119861032,2001.0,0.0,2.0,546.0,3,3,0.0,0,0,0,0,0,0,0.0,0,6,2008,173907.60378847673,175327.41417910447,223000,7,7,0
160,218986.94964028776,24.0,2645,4,178309.4876472824,177388.57623947616,3,229707.32417582418,183601.24612941642,180228.34979281767,135934.05940594058,205820.0909090909,8,5,1999,1999,170059.83362068966,179915.26421636617,153775.16,155553.29306487695,210179.47781569965,466.0,4,3,226384.9992337165,4,3,0.0,0.0,612.0,0.0,0.0,348.0,960.0,181204.96805555557,5,0.0,186200.11090365946,962,624,0,1586,1.0,0.0,2,1,3,1,4,7,182981.7087770841,0,0,132468.47186700767,1999.0,0.0,2.0,480.0,3,3,0.0,169,0,0,0,0,0,0.0,0,12,2008,173907.60378847673,175327.41417910447,170000,9,9,0
160,218986.94964028776,24.0,2645,4,178309.4876472824,177388.57623947616,3,229707.32417582418,183601.24612941642,180228.34979281767,135934.05940594058,205820.0909090909,8,5,1999,2000,170059.83362068966,179915.26421636617,153775.16,155553.29306487695,210179.47781569965,456.0,4,3,226384.9992337165,4,3,0.0,0.0,813.0,0.0,0.0,147.0,960.0,181204.96805555557,5,0.0,186200.11090365946,962,645,0,1607,1.0,0.0,2,1,3,1,4,7,182981.7087770841,0,0,132468.47186700767,2000.0,0.0,2.0,480.0,3,3,0.0,169,0,0,0,0,0,0.0,0,12,2008,125748.19230769231,175327.41417910447,200000,9,8,1
160,218986.94964028776,36.0,3951,3,178309.4876472824,177388.57623947616,3,229707.32417582418,183601.24612941642,180228.34979281767,192311.91416309014,205820.0909090909,10,5,1998,1999,170059.83362068966,179915.26421636617,187803.0340909091,155553.29306487695,155030.12570462233,0.0,5,3,226384.9992337165,4,3,0.0,0.0,128.0,0.0,842.0,0.0,970.0,181204.96805555557,5,0.0,186200.11090365946,1469,924,0,2393,1.0,0.0,2,1,2,1,5,7,182981.7087770841,1,3,203176.59119861032,1998.0,0.0,2.0,846.0,3,3,0.0,0,90,0,0,94,0,0.0,0,2,2008,173907.60378847673,175327.41417910447,345000,10,9,1
120,190810.50749559083,38.0,14963,2,178309.4876472824,177388.57623947616,3,248314.58333333334,183601.24612941642,180228.34979281767,192311.91416309014,178696.39527027027,8,5,1996,1996,170059.83362068966,179915.26421636617,187803.0340909091,188160.63829787233,155030.12570462233,0.0,4,3,226384.9992337165,4,3,0.0,0.0,786.0,0.0,0.0,474.0,1260.0,181204.96805555557,5,0.0,186200.11090365946,1288,0,0,1288,1.0,0.0,1,1,1,1,5,4,182981.7087770841,2,4,203176.59119861032,1996.0,0.0,2.0,500.0,3,3,0.0,120,30,0,0,224,0,0.0,0,12,2008,173907.60378847673,175327.41417910447,245500,12,12,0
120,190810.50749559083,22.0,11064,2,178309.4876472824,225531.8722222222,3,248314.58333333334,183601.24612941642,180228.34979281767,192311.91416309014,178696.39527027027,8,5,1995,1995,226018.87385740402,179915.26421636617,187803.0340909091,188160.63829787233,155030.12570462233,0.0,4,3,226384.9992337165,4,3,0.0,0.0,560.0,0.0,670.0,0.0,1230.0,181204.96805555557,5,0.0,186200.11090365946,1239,0,0,1239,1.0,0.0,1,1,1,1,4,4,182981.7087770841,1,2,203176.59119861032,1995.0,0.0,2.0,477.0,3,3,0.0,172,24,0,0,0,0,0.0,0,8,2008,173907.60378847673,175327.41417910447,217500,13,13,0
120,190810.50749559083,32.0,10846,3,178309.4876472824,225531.8722222222,3,248314.58333333334,183601.24612941642,180228.34979281767,192311.91416309014,178696.39527027027,8,5,1993,1993,170059.83362068966,179915.26421636617,187803.0340909091,188160.63829787233,155030.12570462233,0.0,4,3,226384.9992337165,4,3,0.0,0.0,1619.0,0.0,0.0,100.0,1719.0,181204.96805555557,5,0.0,186200.11090365946,1719,0,0,1719,2.0,0.0,1,1,1,1,4,6,182981.7087770841,2,4,203176.59119861032,1993.0,0.0,2.0,473.0,3,3,0.0,122,30,0,0,0,0,0.0,0,5,2008,224446.0,175327.41417910447,324000,15,15,0
20,190810.50749559083,80.0,11120,3,178309.4876472824,225531.8722222222,3,248314.58333333334,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,6,6,1984,1984,170059.83362068966,179915.26421636617,167988.3076923077,164015.44525547445,155030.12570462233,0.0,3,3,226384.9992337165,4,3,0.0,0.0,660.0,0.0,0.0,572.0,1232.0,181204.96805555557,3,0.0,186200.11090365946,1232,0,0,1232,0.0,0.0,2,0,3,1,3,6,182981.7087770841,0,0,203176.59119861032,1984.0,0.0,2.0,516.0,3,3,0.0,0,0,0,0,0,0,0.0,0,6,2008,173907.60378847673,175327.41417910447,162500,24,24,0
60,190810.50749559083,80.0,24572,3,178309.4876472824,225531.8722222222,3,248314.58333333334,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,9,3,1977,1977,166225.36363636365,179915.26421636617,145538.83054892602,146944.33753148615,210179.47781569965,1050.0,4,4,148284.15353697748,4,3,0.0,0.0,410.0,0.0,0.0,584.0,994.0,181204.96805555557,3,0.0,186200.11090365946,1599,1345,0,2944,0.0,0.0,2,2,3,1,4,9,182981.7087770841,1,4,203176.59119861032,1977.0,0.0,3.0,864.0,3,3,0.0,140,70,16,0,0,0,0.0,0,6,2008,173907.60378847673,157488.58695652173,150000,31,31,0
20,190810.50749559083,103.0,16280,4,178309.4876472824,177388.57623947616,3,248314.58333333334,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,8,9,1976,2007,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,155030.12570462233,0.0,5,5,148284.15353697748,4,5,0.0,0.0,1044.0,0.0,382.0,0.0,1426.0,181204.96805555557,5,0.0,186200.11090365946,1671,0,0,1671,1.0,0.0,3,0,3,1,5,6,182981.7087770841,1,4,203176.59119861032,1976.0,0.0,2.0,550.0,3,3,0.0,280,90,0,0,0,0,0.0,0,5,2008,173907.60378847673,175327.41417910447,290000,32,1,1
60,218986.94964028776,72.5,7500,4,178309.4876472824,177388.57623947616,3,229707.32417582418,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,7,5,2002,2002,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,155030.12570462233,0.0,4,3,226384.9992337165,4,3,0.0,0.0,0.0,0.0,0.0,952.0,952.0,181204.96805555557,5,0.0,186200.11090365946,952,860,0,1812,0.0,0.0,2,1,3,1,3,7,182981.7087770841,1,3,203176.59119861032,2002.0,0.0,2.0,469.0,3,3,0.0,144,112,0,0,0,0,0.0,0,4,2008,173907.60378847673,175327.41417910447,205000,6,6,0
20,190810.50749559083,80.0,10400,4,178309.4876472824,177388.57623947616,3,188406.90839694656,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,7,6,1970,1970,226018.87385740402,179915.26421636617,167988.3076923077,164015.44525547445,210179.47781569965,288.0,3,3,226384.9992337165,3,3,0.0,0.0,0.0,0.0,0.0,1304.0,1304.0,181204.96805555557,4,0.0,186200.11090365946,1682,0,0,1682,0.0,0.0,2,0,3,1,3,7,182981.7087770841,1,4,203176.59119861032,1970.0,0.0,2.0,530.0,3,3,0.0,98,0,0,0,0,0,0.0,0,5,2008,173907.60378847673,175327.41417910447,174000,38,38,0
80,190810.50749559083,80.0,11104,3,178309.4876472824,177388.57623947616,3,188406.90839694656,183601.24612941642,180228.34979281767,184355.61983471076,165527.3828125,6,6,1969,1969,170059.83362068966,179915.26421636617,153775.16,155553.29306487695,155030.12570462233,0.0,3,3,148284.15353697748,3,3,0.0,0.0,828.0,0.0,0.0,599.0,1427.0,181204.96805555557,4,0.0,186200.11090365946,1427,0,0,1427,0.0,1.0,2,0,4,1,3,7,182981.7087770841,0,0,203176.59119861032,1969.0,0.0,2.0,516.0,3,3,0.0,0,0,0,0,216,0,0.0,0,5,2008,173907.60378847673,175327.41417910447,183000,39,39,0
20,190810.50749559083,85.0,11050,4,178309.4876472824,177388.57623947616,3,188406.90839694656,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,6,5,1968,1968,170059.83362068966,179915.26421636617,159525.73015873015,160273.85925925925,155030.12570462233,0.0,3,3,148284.15353697748,3,3,0.0,0.0,301.0,0.0,0.0,1439.0,1740.0,181204.96805555557,2,0.0,186200.11090365946,1740,0,0,1740,0.0,0.0,1,1,4,1,3,8,182981.7087770841,1,3,203176.59119861032,1968.0,0.0,2.0,512.0,3,3,0.0,25,0,0,0,192,0,0.0,0,10,2008,173907.60378847673,157488.58695652173,150000,40,40,0
20,190810.50749559083,80.0,11040,4,178309.4876472824,177388.57623947616,3,188406.90839694656,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,6,7,1971,2004,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,210179.47781569965,144.0,4,4,148284.15353697748,3,3,0.0,0.0,656.0,0.0,0.0,602.0,1258.0,181204.96805555557,5,0.0,186200.11090365946,1258,0,0,1258,0.0,1.0,2,0,3,1,4,5,182981.7087770841,0,0,203176.59119861032,1971.0,0.0,2.0,528.0,3,3,0.0,55,0,0,216,0,0,0.0,0,10,2008,132248.28735632185,137197.29100529102,145000,37,4,1
20,190810.50749559083,80.0,15387,3,178309.4876472824,225531.8722222222,3,188406.90839694656,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,7,7,1967,1967,170059.83362068966,179915.26421636617,167988.3076923077,164015.44525547445,155030.12570462233,0.0,3,3,148284.15353697748,3,3,0.0,0.0,603.0,0.0,294.0,723.0,1620.0,181204.96805555557,5,0.0,186200.11090365946,1620,0,0,1620,0.0,0.0,2,0,4,1,4,8,182981.7087770841,1,4,203176.59119861032,1967.0,0.0,2.0,578.0,3,3,0.0,0,62,192,0,0,0,0.0,450,8,2008,173907.60378847673,175327.41417910447,215000,41,41,0
90,190810.50749559083,75.0,9750,4,178309.4876472824,177388.57623947616,3,188406.90839694656,181413.0,180228.34979281767,139808.9357798165,178696.39527027027,5,6,1965,1965,170059.83362068966,179915.26421636617,153775.16,155553.29306487695,155030.12570462233,0.0,3,3,148284.15353697748,3,3,0.0,0.0,0.0,0.0,0.0,1625.0,1625.0,181204.96805555557,5,0.0,186200.11090365946,1625,0,0,1625,0.0,0.0,2,0,4,2,3,8,182981.7087770841,0,0,132468.47186700767,1965.0,0.0,2.0,484.0,3,3,0.0,0,0,0,0,0,0,0.0,0,8,2008,125748.19230769231,175327.41417910447,140500,43,43,0
60,190810.50749559083,90.0,10800,4,178309.4876472824,177388.57623947616,3,188406.90839694656,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,6,7,1974,1997,170059.83362068966,179915.26421636617,159525.73015873015,160273.85925925925,155030.12570462233,0.0,3,3,148284.15353697748,3,3,0.0,0.0,956.0,0.0,182.0,384.0,1522.0,181204.96805555557,3,0.0,186200.11090365946,1548,1066,0,2614,0.0,0.0,2,1,4,1,3,9,182981.7087770841,1,3,203176.59119861032,1974.0,0.0,2.0,624.0,3,3,0.0,38,243,0,0,0,0,0.0,0,6,2008,173907.60378847673,175327.41417910447,240000,34,11,1
60,190810.50749559083,73.0,8814,4,178309.4876472824,177388.57623947616,3,145097.34988713317,142498.90184049078,180228.34979281767,184355.61983471076,205820.0909090909,5,6,1968,1968,170059.83362068966,179915.26421636617,153775.16,155553.29306487695,155030.12570462233,0.0,3,3,148284.15353697748,3,3,0.0,0.0,732.0,0.0,0.0,0.0,732.0,181204.96805555557,5,0.0,186200.11090365946,732,732,0,1464,0.0,0.0,1,1,4,1,3,7,182981.7087770841,0,0,203176.59119861032,1968.0,0.0,2.0,470.0,3,3,0.0,0,40,0,0,0,0,0.0,0,6,2008,173907.60378847673,175327.41417910447,141000,40,40,0
20,190810.50749559083,72.0,8872,4,178309.4876472824,177751.95866141733,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,5,8,1965,2008,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,210179.47781569965,300.0,3,3,148284.15353697748,3,3,0.0,0.0,595.0,0.0,0.0,317.0,912.0,181204.96805555557,5,0.0,186200.11090365946,912,0,0,912,1.0,0.0,1,0,2,1,4,5,182981.7087770841,0,0,132468.47186700767,1992.0,0.0,2.0,576.0,3,3,0.0,0,240,0,0,0,0,0.0,0,12,2008,173907.60378847673,175327.41417910447,147000,43,0,1
20,190810.50749559083,65.0,8125,4,178309.4876472824,177388.57623947616,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,5,7,1965,2005,226018.87385740402,179915.26421636617,159525.73015873015,160273.85925925925,155030.12570462233,0.0,4,3,148284.15353697748,3,3,0.0,0.0,260.0,0.0,456.0,196.0,912.0,181204.96805555557,5,0.0,186200.11090365946,925,0,0,925,1.0,0.0,1,0,3,1,3,5,182981.7087770841,0,0,132468.47186700767,1978.0,0.0,2.0,576.0,3,3,0.0,233,0,0,0,0,0,0.0,0,7,2008,173907.60378847673,175327.41417910447,135000,43,3,1
90,190810.50749559083,72.0,11072,3,178309.4876472824,177388.57623947616,3,145097.34988713317,183601.24612941642,180228.34979281767,139808.9357798165,178696.39527027027,5,5,1965,1965,170059.83362068966,179915.26421636617,159525.73015873015,160273.85925925925,155030.12570462233,0.0,3,3,148284.15353697748,3,3,0.0,0.0,0.0,0.0,0.0,1728.0,1728.0,181204.96805555557,3,0.0,186200.11090365946,1728,0,0,1728,0.0,0.0,2,0,6,2,3,10,182981.7087770841,0,0,132468.47186700767,1987.0,0.0,2.0,576.0,3,3,0.0,0,0,0,0,0,0,0.0,0,11,2008,173907.60378847673,175327.41417910447,145000,43,43,0
90,190810.50749559083,74.0,13101,3,178309.4876472824,177388.57623947616,3,145097.34988713317,183601.24612941642,180228.34979281767,139808.9357798165,178696.39527027027,5,5,1965,1965,170059.83362068966,179915.26421636617,159525.73015873015,160273.85925925925,210179.47781569965,108.0,3,3,148284.15353697748,3,3,0.0,0.0,231.0,0.0,0.0,1497.0,1728.0,181204.96805555557,3,0.0,186200.11090365946,1728,0,0,1728,0.0,0.0,2,0,6,2,3,10,182981.7087770841,0,0,132468.47186700767,1987.0,0.0,2.0,576.0,3,3,0.0,0,0,0,0,0,0,0.0,0,11,2008,173907.60378847673,175327.41417910447,142600,43,43,0
90,190810.50749559083,87.0,9246,3,178309.4876472824,177388.57623947616,3,188406.90839694656,142498.90184049078,180228.34979281767,139808.9357798165,178696.39527027027,5,5,1973,1973,170059.83362068966,179915.26421636617,167988.3076923077,164015.44525547445,210179.47781569965,564.0,3,3,148284.15353697748,3,3,0.0,0.0,0.0,0.0,0.0,1656.0,1656.0,181204.96805555557,3,0.0,186200.11090365946,1656,0,0,1656,0.0,0.0,2,0,4,2,3,8,182981.7087770841,0,0,132468.47186700767,1973.0,0.0,2.0,506.0,3,3,0.0,0,211,0,0,0,0,0.0,0,11,2008,173907.60378847673,175327.41417910447,135000,35,35,0
60,190810.50749559083,80.0,13355,3,178309.4876472824,177388.57623947616,3,188406.90839694656,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,7,6,1971,1971,170059.83362068966,179915.26421636617,159525.73015873015,160273.85925925925,155030.12570462233,0.0,3,3,148284.15353697748,4,4,0.0,0.0,583.0,0.0,0.0,242.0,825.0,181204.96805555557,3,0.0,186200.11090365946,845,825,0,1670,0.0,0.0,1,1,4,1,3,7,182981.7087770841,0,0,203176.59119861032,1971.0,0.0,2.0,464.0,3,3,0.0,0,0,0,0,0,0,0.0,0,5,2008,173907.60378847673,175327.41417910447,170000,37,37,0
60,190810.50749559083,80.0,8963,3,178309.4876472824,177388.57623947616,3,188406.90839694656,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,8,9,1976,1996,226018.87385740402,179915.26421636617,217183.18323586744,217126.56354679802,210179.47781569965,289.0,5,4,148284.15353697748,3,4,0.0,0.0,575.0,0.0,80.0,487.0,1142.0,181204.96805555557,5,0.0,186200.11090365946,1175,1540,0,2715,0.0,1.0,3,1,4,1,4,11,182981.7087770841,2,3,249693.30810810812,1994.0,0.0,2.0,831.0,3,3,0.0,0,204,0,0,0,0,0.0,0,7,2008,173907.60378847673,175327.41417910447,299800,32,12,1
60,190810.50749559083,76.0,9120,4,178309.4876472824,177388.57623947616,3,188406.90839694656,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,6,6,1974,1974,226018.87385740402,179915.26421636617,159525.73015873015,160273.85925925925,210179.47781569965,270.0,4,3,148284.15353697748,3,3,0.0,0.0,442.0,0.0,0.0,459.0,901.0,181204.96805555557,3,0.0,186200.11090365946,943,933,0,1876,0.0,0.0,2,1,4,1,4,8,182981.7087770841,1,3,203176.59119861032,1974.0,0.0,2.0,540.0,4,3,0.0,0,69,0,0,0,0,0.0,0,7,2008,173907.60378847673,175327.41417910447,185000,34,34,0
60,190810.50749559083,80.0,9130,4,178309.4876472824,177388.57623947616,3,188406.90839694656,142498.90184049078,180228.34979281767,184355.61983471076,205820.0909090909,6,8,1966,2000,226018.87385740402,179915.26421636617,159525.73015873015,160273.85925925925,210179.47781569965,252.0,3,3,148284.15353697748,3,3,0.0,0.0,400.0,0.0,64.0,336.0,800.0,181204.96805555557,4,0.0,186200.11090365946,800,832,0,1632,0.0,1.0,1,1,4,1,4,7,182981.7087770841,0,0,203176.59119861032,1966.0,0.0,2.0,484.0,3,3,0.0,0,40,0,0,0,0,0.0,0,7,2008,173907.60378847673,175327.41417910447,173000,42,8,1
85,190810.50749559083,73.0,12122,3,178309.4876472824,177751.95866141733,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,143472.6626506024,7,9,1961,2007,170059.83362068966,179915.26421636617,235143.1935483871,234018.1935483871,261575.92276422764,210.0,5,3,148284.15353697748,3,3,0.0,0.0,867.0,0.0,0.0,77.0,944.0,181204.96805555557,4,0.0,186200.11090365946,999,0,0,999,1.0,0.0,1,0,3,1,5,6,182981.7087770841,0,0,203176.59119861032,1961.0,0.0,2.0,588.0,3,3,0.0,144,76,0,0,0,0,0.0,0,7,2008,173907.60378847673,175327.41417910447,178400,47,1,1
60,190810.50749559083,80.0,9900,4,178309.4876472824,177388.57623947616,3,188406.90839694656,142498.90184049078,180228.34979281767,184355.61983471076,205820.0909090909,7,5,1968,1968,170059.83362068966,179915.26421636617,153775.16,155553.29306487695,210179.47781569965,342.0,3,3,148284.15353697748,3,3,0.0,0.0,552.0,0.0,0.0,280.0,832.0,181204.96805555557,4,0.0,186200.11090365946,1098,880,0,1978,0.0,0.0,2,1,4,1,3,9,182981.7087770841,1,4,203176.59119861032,1968.0,0.0,2.0,486.0,3,3,0.0,0,43,0,0,0,0,0.0,0,4,2008,173907.60378847673,175327.41417910447,176000,40,40,0
20,190810.50749559083,74.0,7785,3,178309.4876472824,177388.57623947616,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,5,5,1956,1956,170059.83362068966,179915.26421636617,159525.73015873015,160273.85925925925,155030.12570462233,0.0,3,3,110457.69387755102,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181204.96805555557,3,0.0,186200.11090365946,1014,0,0,1014,0.0,0.0,1,0,2,1,3,6,182981.7087770841,0,0,203176.59119861032,1956.0,0.0,1.0,267.0,3,3,0.0,0,0,40,0,200,0,0.0,0,3,2008,173907.60378847673,175327.41417910447,98000,52,52,0
20,190810.50749559083,77.0,8593,3,178309.4876472824,177388.57623947616,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,4,6,1957,1957,226018.87385740402,179915.26421636617,153775.16,155553.29306487695,155030.12570462233,0.0,3,3,148284.15353697748,3,3,0.0,0.0,288.0,0.0,0.0,619.0,907.0,181204.96805555557,5,0.0,186200.11090365946,907,0,0,907,0.0,0.0,1,0,3,1,3,5,182981.7087770841,0,0,132468.47186700767,1964.0,0.0,1.0,352.0,3,3,0.0,0,0,0,0,0,0,0.0,0,7,2008,173907.60378847673,175327.41417910447,109008,51,51,0
20,190810.50749559083,73.0,8475,3,178309.4876472824,177388.57623947616,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,4,7,1956,1956,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,155030.12570462233,0.0,3,3,148284.15353697748,3,3,0.0,0.0,228.0,0.0,0.0,724.0,952.0,181204.96805555557,5,0.0,122264.07978723405,952,0,0,952,0.0,0.0,1,0,2,1,3,4,182981.7087770841,0,0,132468.47186700767,1956.0,0.0,1.0,283.0,3,3,0.0,0,0,0,0,0,0,0.0,0,4,2008,173907.60378847673,175327.41417910447,135750,52,52,0
20,190810.50749559083,80.0,8700,4,178309.4876472824,177388.57623947616,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,5,6,1963,1963,226018.87385740402,179915.26421636617,153775.16,155553.29306487695,210179.47781569965,148.0,3,4,148284.15353697748,3,3,0.0,0.0,776.0,0.0,0.0,344.0,1120.0,181204.96805555557,4,0.0,186200.11090365946,1128,0,0,1128,1.0,0.0,2,0,3,1,3,6,182981.7087770841,0,0,203176.59119861032,1963.0,0.0,2.0,525.0,3,3,0.0,192,20,123,0,0,0,0.0,0,12,2008,173907.60378847673,175327.41417910447,155000,45,45,0
20,190810.50749559083,100.0,10175,3,178309.4876472824,177388.57623947616,3,145097.34988713317,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,6,5,1964,1964,170059.83362068966,179915.26421636617,159525.73015873015,164015.44525547445,210179.47781569965,272.0,3,3,148284.15353697748,3,3,0.0,0.0,490.0,0.0,0.0,935.0,1425.0,181204.96805555557,4,0.0,186200.11090365946,1425,0,0,1425,0.0,0.0,2,0,3,1,3,7,182981.7087770841,1,4,203176.59119861032,1964.0,0.0,2.0,576.0,3,3,0.0,0,0,0,407,0,0,0.0,0,7,2008,173907.60378847673,175327.41417910447,180500,44,44,0
